timestamp,close_CCCAGG,high_CCCAGG,low_CCCAGG,open_CCCAGG,time,volumefrom_CCCAGG,volumeto_CCCAGG,close_kraken,high_kraken,low_kraken,open_kraken,volumefrom_kraken,volumeto_kraken
2019-06-11 13:38:00,7818.81,7819.38,7814.25,7814.25,1560260280,29.45,230202.81,7815.0,7815.0,7811.9,7811.9,9.323,72849.87
2019-06-11 13:39:00,7815.97,7819.61,7814.79,7818.81,1560260340,32.28,252245.65,7815.0,7815.0,7814.9,7815.0,12.82,100178.52
2019-06-11 13:40:00,7816.47,7816.47,7814.24,7815.97,1560260400,8.549,66798.3,7815.0,7815.0,7814.9,7815.0,1.8,14066.92
2019-06-11 13:41:00,7817.49,7817.53,7815.18,7816.47,1560260460,32.94,257385.49,7821.2,7821.2,7815.0,7815.0,12.02,93986.65
2019-06-11 13:42:00,7820.84,7821.01,7817.4,7817.49,1560260520,10.46,81681.61,7819.5,7821.2,7819.5,7821.2,0.8,6255.6
2019-06-11 13:43:00,7821.03,7822.51,7820.11,7820.84,1560260580,80.34,627941.03,7819.0,7820.0,7819.0,7819.5,0.3401,2659.37
2019-06-11 13:44:00,7818.83,7821.19,7818.83,7821.03,1560260640,34.43,269936.54,7815.8,7819.1,7814.7,7819.0,2.806,21935.0
2019-06-11 13:45:00,7815.19,7818.83,7815.1,7818.83,1560260700,32.17,251739.32,7812.1,7817.2,7812.1,7815.8,0.7603,5943.53
2019-06-11 13:46:00,7812.81,7815.19,7811.62,7815.19,1560260760,28.94,226476.57,7809.2,7812.1,7808.6,7812.1,3.666,28630.37
2019-06-11 13:47:00,7811.55,7813.01,7809.55,7812.81,1560260820,35.6,278391.53,7807.0,7811.2,7806.9,7809.2,2.52,19678.35
2019-06-11 13:48:00,7809.59,7811.55,7808.59,7811.55,1560260880,23.34,182597.74,7806.9,7807.0,7806.8,7807.0,0.9222,7199.55
2019-06-11 13:49:00,7810.52,7810.52,7808.68,7809.59,1560260940,14.52,113727.46,7807.0,7807.0,7804.3,7806.9,1.283,10016.42
2019-06-11 13:50:00,7814.06,7814.31,7810.52,7810.52,1560261000,14.43,113131.68,7812.0,7812.0,7807.0,7807.0,1.687,13175.97
2019-06-11 13:51:00,7813.29,7814.44,7812.91,7814.06,1560261060,14.31,112220.02,7812.0,7812.1,7812.0,7812.0,0.3036,2371.41
2019-06-11 13:52:00,7814.6,7814.6,7812.96,7813.29,1560261120,18.11,141874.08,7812.0,7812.1,7812.0,7812.0,0.133,1039.01
2019-06-11 13:53:00,7817.55,7817.6,7813.98,7814.6,1560261180,14.92,117023.75,7812.1,7812.1,7812.0,7812.0,0.4785,3737.98
2019-06-11 13:54:00,7818.58,7818.96,7817.55,7817.55,1560261240,10.07,79136.44,7812.1,7812.1,7812.1,7812.1,0.0,0.0
2019-06-11 13:55:00,7817.23,7818.9,7817.22,7818.58,1560261300,38.91,308241.24,7815.9,7816.0,7812.1,7812.1,0.3531,2759.8
2019-06-11 13:56:00,7813.12,7817.23,7813.12,7817.23,1560261360,11.49,90251.0,7816.0,7816.0,7815.9,7815.9,0.1,781.6
2019-06-11 13:57:00,7813.36,7813.58,7812.67,7813.12,1560261420,9.112,71583.1,7816.0,7816.0,7816.0,7816.0,1.449,11323.82
2019-06-11 13:58:00,7813.41,7813.76,7813.13,7813.36,1560261480,17.51,137291.34,7816.6,7816.7,7816.0,7816.0,7.685,60069.47
2019-06-11 13:59:00,7813.98,7814.84,7813.41,7813.41,1560261540,10.26,80619.53,7816.3,7816.6,7816.3,7816.6,0.5594,4372.6
2019-06-11 14:00:00,7820.31,7820.36,7813.98,7813.98,1560261600,11.11,87309.09,7816.4,7816.5,7816.3,7816.3,1.357,10610.56
2019-06-11 14:01:00,7823.87,7823.87,7820.31,7820.31,1560261660,16.22,127179.08,7816.6,7816.6,7816.4,7816.4,2.088,16321.75
2019-06-11 14:02:00,7825.72,7825.84,7823.78,7823.87,1560261720,23.48,184016.39,7819.1,7824.1,7816.6,7816.6,2.277,17799.44
2019-06-11 14:03:00,7832.1,7832.63,7825.72,7825.72,1560261780,77.52,606881.26,7828.8,7828.8,7819.0,7819.1,10.42,81551.28
2019-06-11 14:04:00,7822.96,7837.11,7822.32,7832.1,1560261840,116.75,913853.34,7816.0,7836.0,7816.0,7828.8,34.86,272843.06
2019-06-11 14:05:00,7815.07,7822.97,7815.07,7822.96,1560261900,45.86,358778.55,7810.0,7816.1,7810.0,7816.0,15.4,120335.4
2019-06-11 14:06:00,7802.9,7815.08,7802.61,7815.07,1560261960,78.75,614605.14,7797.2,7810.1,7795.0,7810.0,22.6,176326.51
2019-06-11 14:07:00,7805.35,7807.21,7802.68,7802.9,1560262020,21.29,166566.48,7796.5,7797.2,7795.1,7797.2,4.905,38242.3
2019-06-11 14:08:00,7804.82,7805.59,7804.32,7805.35,1560262080,10.17,79860.16,7796.6,7796.6,7796.5,7796.5,0.3325,2592.18
2019-06-11 14:09:00,7794.17,7804.82,7794.1,7804.82,1560262140,72.94,567967.18,7786.0,7796.6,7786.0,7796.6,7.465,58149.01
2019-06-11 14:10:00,7793.66,7794.17,7788.65,7794.17,1560262200,60.1,468256.45,7782.1,7786.4,7781.3,7786.0,8.139,63351.68
2019-06-11 14:11:00,7794.25,7794.25,7788.93,7793.66,1560262260,33.91,265654.07,7786.7,7788.5,7782.1,7782.1,2.636,20530.27
2019-06-11 14:12:00,7790.62,7794.43,7787.28,7794.25,1560262320,49.35,387959.9,7782.7,7788.7,7781.1,7786.7,5.982,46575.06
2019-06-11 14:13:00,7774.02,7792.91,7774.02,7790.62,1560262380,142.1,1105366.95,7766.3,7785.9,7766.3,7782.7,54.65,424992.63
2019-06-11 14:14:00,7783.3,7789.54,7771.01,7774.02,1560262440,205.76,1599625.34,7780.7,7780.7,7766.2,7766.3,76.25,592252.26
2019-06-11 14:15:00,7784.78,7784.8,7780.6,7783.3,1560262500,26.31,205283.82,7781.4,7781.4,7774.6,7780.7,6.055,47080.33
2019-06-11 14:16:00,7789.07,7789.46,7783.66,7784.78,1560262560,17.26,134929.13,7782.3,7782.3,7781.3,7781.4,0.1216,946.3
2019-06-11 14:17:00,7795.22,7797.62,7786.09,7789.07,1560262620,43.11,336213.88,7782.5,7794.8,7782.3,7782.3,15.08,117438.86
2019-06-11 14:18:00,7791.34,7795.52,7791.24,7795.22,1560262680,38.65,301509.97,7780.9,7785.6,7780.8,7782.5,1.68,13074.36
2019-06-11 14:19:00,7794.95,7795.51,7791.05,7791.34,1560262740,23.56,184121.71,7788.4,7788.4,7780.9,7780.9,2.133,16613.19
2019-06-11 14:20:00,7800.62,7800.62,7793.6,7794.95,1560262800,23.87,186514.74,7796.3,7798.7,7785.3,7788.4,5.652,44067.21
2019-06-11 14:21:00,7800.84,7801.7,7799.8,7800.62,1560262860,13.58,106321.19,7798.0,7798.0,7793.1,7796.3,1.269,9887.11
2019-06-11 14:22:00,7800.25,7803.83,7800.25,7800.84,1560262920,14.73,115401.74,7796.1,7800.0,7794.5,7798.0,4.269,33284.44
2019-06-11 14:23:00,7798.07,7801.65,7798.07,7800.25,1560262980,18.99,148504.93,7790.5,7796.9,7790.4,7796.1,0.5537,4315.1
2019-06-11 14:24:00,7791.08,7798.07,7791.08,7798.07,1560263040,23.57,184248.0,7782.1,7790.5,7782.1,7790.5,2.332,18159.79
2019-06-11 14:25:00,7795.86,7795.9,7790.14,7791.08,1560263100,19.88,155459.54,7793.6,7793.6,7781.9,7782.1,0.6019,4686.23
2019-06-11 14:26:00,7794.94,7796.54,7793.54,7795.86,1560263160,16.3,127541.15,7788.7,7793.6,7788.6,7793.6,1.871,14571.48
2019-06-11 14:27:00,7795.55,7796.51,7794.94,7794.94,1560263220,14.4,112753.86,7790.0,7790.3,7788.7,7788.7,1.804,14056.35
2019-06-11 14:28:00,7801.26,7801.59,7795.02,7795.55,1560263280,16.3,127578.61,7795.4,7795.8,7790.0,7790.0,5.242,40854.32
2019-06-11 14:29:00,7801.92,7802.47,7800.93,7801.26,1560263340,11.51,90239.42,7797.0,7797.0,7795.4,7795.4,1.919,14965.55
2019-06-11 14:30:00,7798.86,7802.94,7798.86,7801.92,1560263400,18.03,141132.95,7795.8,7801.7,7795.8,7797.0,3.022,23565.31
2019-06-11 14:31:00,7798.73,7799.69,7798.63,7798.86,1560263460,21.01,164354.26,7796.8,7796.8,7795.8,7795.8,4.814,37527.43
2019-06-11 14:32:00,7798.05,7798.73,7796.8,7798.73,1560263520,13.44,105293.35,7792.5,7796.8,7792.2,7796.8,0.3308,2577.82
2019-06-11 14:33:00,7799.61,7799.61,7797.36,7798.05,1560263580,29.94,234794.28,7792.9,7792.9,7792.5,7792.5,0.01745,135.96
2019-06-11 14:34:00,7804.36,7805.73,7799.38,7799.61,1560263640,27.51,214975.83,7796.2,7798.3,7792.9,7792.9,3.827,29840.08
2019-06-11 14:35:00,7802.79,7804.37,7802.79,7804.36,1560263700,11.44,89475.82,7795.3,7796.2,7795.3,7796.2,0.02439,190.12
2019-06-11 14:36:00,7804.3,7804.55,7802.4,7802.79,1560263760,10.92,85570.74,7795.8,7795.8,7795.3,7795.3,0.4962,3868.12
2019-06-11 14:37:00,7805.39,7805.39,7803.53,7804.3,1560263820,6.649,51840.76,7796.3,7797.9,7795.8,7795.8,4.543,35419.82
2019-06-11 14:38:00,7804.2,7805.85,7803.72,7805.39,1560263880,19.39,151183.65,7797.7,7797.9,7796.3,7796.3,1.119,8724.86
2019-06-11 14:39:00,7800.79,7804.75,7800.54,7804.2,1560263940,20.04,156212.4,7795.1,7797.7,7793.8,7797.7,4.489,34995.06
2019-06-11 14:40:00,7798.81,7800.79,7798.38,7800.79,1560264000,6.34,49492.5,7789.8,7795.1,7789.8,7795.1,1.832,14274.83
2019-06-11 14:41:00,7801.13,7801.47,7798.81,7798.81,1560264060,7.455,58593.59,7789.9,7789.9,7789.8,7789.8,0.369,2874.47
2019-06-11 14:42:00,7802.96,7802.97,7800.45,7801.13,1560264120,15.13,118507.83,7795.5,7795.8,7789.9,7789.9,0.2843,2216.08
2019-06-11 14:43:00,7803.15,7803.65,7801.3,7802.96,1560264180,18.98,148530.38,7797.0,7798.4,7795.5,7795.5,0.8563,6676.81
2019-06-11 14:44:00,7803.69,7803.69,7802.2,7803.15,1560264240,22.73,179743.57,7797.0,7797.0,7797.0,7797.0,0.0,0.0
2019-06-11 14:45:00,7806.86,7806.86,7802.66,7803.69,1560264300,24.43,191125.48,7802.0,7802.0,7796.9,7797.0,1.16,9051.24
2019-06-11 14:46:00,7806.26,7806.96,7805.83,7806.86,1560264360,9.581,75271.71,7802.0,7802.0,7802.0,7802.0,0.7034,5487.63
2019-06-11 14:47:00,7807.1,7807.1,7805.41,7806.26,1560264420,11.81,92691.94,7804.0,7804.1,7802.0,7802.0,0.253,1974.41
2019-06-11 14:48:00,7808.9,7808.9,7806.87,7807.1,1560264480,13.68,107224.71,7804.3,7804.3,7804.0,7804.0,0.4078,3182.8
2019-06-11 14:49:00,7807.84,7809.09,7807.84,7808.9,1560264540,19.99,156431.01,7805.0,7805.0,7804.3,7804.3,1.028,8020.37
2019-06-11 14:50:00,7808.25,7809.64,7807.8,7807.84,1560264600,21.25,166404.44,7805.0,7805.0,7805.0,7805.0,0.8757,6834.58
2019-06-11 14:51:00,7809.5,7809.56,7806.11,7808.25,1560264660,24.66,192909.46,7803.8,7805.3,7802.0,7805.0,6.396,49917.37
2019-06-11 14:52:00,7809.66,7809.67,7809.14,7809.5,1560264720,11.22,87922.68,7805.3,7805.3,7803.8,7803.8,0.5277,4118.22
2019-06-11 14:53:00,7809.32,7810.63,7808.94,7809.66,1560264780,11.98,94035.03,7804.4,7807.6,7804.3,7805.3,0.5998,4682.5
2019-06-11 14:54:00,7808.02,7809.54,7807.25,7809.32,1560264840,12.44,97467.84,7804.3,7804.5,7804.3,7804.4,2.037,15897.17
2019-06-11 14:55:00,7807.34,7808.06,7807.14,7808.02,1560264900,28.57,224822.46,7804.3,7804.4,7804.3,7804.3,3.889,30348.04
2019-06-11 14:56:00,7805.25,7807.74,7805.25,7807.34,1560264960,44.34,349190.66,7802.4,7804.4,7802.4,7804.3,2.939,22940.23
2019-06-11 14:57:00,7804.5,7805.25,7804.0,7805.25,1560265020,15.49,121369.0,7800.1,7802.4,7800.1,7802.4,0.153,1193.52
2019-06-11 14:58:00,7802.7,7804.5,7802.68,7804.5,1560265080,16.02,125479.87,7800.0,7800.1,7800.0,7800.1,0.5215,4068.13
2019-06-11 14:59:00,7799.44,7802.7,7799.42,7802.7,1560265140,34.11,266584.43,7792.2,7800.0,7792.2,7800.0,8.529,66493.43
2019-06-11 15:00:00,7806.12,7806.12,7798.98,7799.44,1560265200,27.32,213517.56,7803.9,7803.9,7792.2,7792.2,0.2485,1938.78
2019-06-11 15:01:00,7805.62,7806.81,7805.21,7806.12,1560265260,18.13,142081.34,7804.0,7804.8,7802.8,7803.9,3.888,30339.65
2019-06-11 15:02:00,7807.25,7807.25,7805.5,7805.62,1560265320,12.54,98296.43,7804.8,7804.9,7802.9,7804.0,0.8916,6957.95
2019-06-11 15:03:00,7806.5,7807.83,7806.14,7807.25,1560265380,14.32,112278.83,7804.1,7804.8,7804.1,7804.8,0.03269,255.12
2019-06-11 15:04:00,7806.17,7808.46,7805.56,7806.5,1560265440,10.23,80344.14,7804.8,7804.8,7804.1,7804.1,0.4608,3596.0
2019-06-11 15:05:00,7807.66,7807.69,7805.3,7806.17,1560265500,11.56,90725.44,7804.9,7804.9,7804.4,7804.8,2.097,16366.58
2019-06-11 15:06:00,7807.4,7808.87,7807.31,7807.66,1560265560,14.64,114738.64,7805.9,7806.8,7804.9,7804.9,0.08773,684.79
2019-06-11 15:07:00,7808.23,7808.23,7807.08,7807.4,1560265620,10.55,82850.65,7806.1,7806.1,7805.9,7805.9,0.7064,5513.91
2019-06-11 15:08:00,7807.1,7808.75,7805.81,7808.23,1560265680,25.88,202323.04,7806.7,7806.8,7805.7,7806.1,0.1178,919.8
2019-06-11 15:09:00,7807.86,7811.55,7806.04,7807.1,1560265740,36.25,283054.8,7804.4,7806.7,7804.4,7806.7,1.163,9075.31
2019-06-11 15:10:00,7808.55,7809.8,7807.86,7807.86,1560265800,16.68,130723.78,7803.1,7804.4,7801.8,7804.4,0.4296,3352.06
2019-06-11 15:11:00,7809.79,7809.89,7808.49,7808.55,1560265860,20.5,160918.27,7804.4,7804.4,7803.1,7803.1,0.02976,232.22
2019-06-11 15:12:00,7811.52,7811.6,7809.56,7809.79,1560265920,15.19,119146.29,7805.8,7805.8,7804.4,7804.4,0.2255,1759.94
2019-06-11 15:13:00,7812.86,7812.88,7811.52,7811.52,1560265980,9.571,75219.11,7806.8,7806.8,7805.8,7805.8,0.3417,2667.48
2019-06-11 15:14:00,7811.8,7813.46,7811.75,7812.86,1560266040,12.98,101604.27,7806.8,7806.8,7806.7,7806.8,0.3019,2356.79
2019-06-11 15:15:00,7802.97,7811.8,7801.97,7811.8,1560266100,46.7,364811.93,7789.5,7806.8,7789.5,7806.8,7.58,59124.06
2019-06-11 15:16:00,7800.31,7803.06,7799.71,7802.97,1560266160,22.11,172914.18,7793.6,7795.2,7789.5,7789.5,0.45,3507.25
2019-06-11 15:17:00,7800.31,7802.33,7800.31,7800.31,1560266220,15.81,123820.34,7794.2,7794.7,7793.6,7793.6,0.8125,6333.04
2019-06-11 15:18:00,7797.41,7800.31,7795.07,7800.31,1560266280,26.3,205488.75,7791.4,7794.2,7788.1,7794.2,3.793,29549.22
2019-06-11 15:19:00,7795.29,7797.41,7795.1,7797.41,1560266340,17.02,133217.09,7788.5,7791.4,7788.5,7791.4,0.02,155.77
2019-06-11 15:20:00,7794.5,7796.24,7793.47,7795.29,1560266400,23.12,180455.75,7790.1,7790.4,7784.7,7788.5,3.81,29666.86
2019-06-11 15:21:00,7794.27,7795.26,7793.2,7794.5,1560266460,12.67,99032.11,7788.3,7790.1,7785.1,7790.1,0.2127,1656.89
2019-06-11 15:22:00,7795.18,7795.43,7793.71,7794.27,1560266520,12.6,98596.4,7789.2,7789.2,7788.1,7788.3,2.141,16674.95
2019-06-11 15:23:00,7792.74,7795.18,7792.63,7795.18,1560266580,7.138,55661.72,7788.5,7789.4,7788.5,7789.2,0.4253,3312.34
2019-06-11 15:24:00,7779.57,7792.74,7779.57,7792.74,1560266640,81.39,633073.05,7775.8,7788.5,7775.7,7788.5,27.17,211346.83
2019-06-11 15:25:00,7775.29,7779.57,7773.75,7779.57,1560266700,46.24,359311.06,7771.1,7776.3,7771.1,7775.8,4.428,34420.33
2019-06-11 15:26:00,7786.37,7786.37,7774.99,7775.29,1560266760,14.34,111539.32,7776.5,7778.1,7771.1,7771.1,1.407,10944.27
2019-06-11 15:27:00,7793.27,7793.27,7786.37,7786.37,1560266820,7.856,61115.01,7782.1,7782.6,7776.5,7776.5,0.2484,1932.62
2019-06-11 15:28:00,7789.59,7793.47,7789.59,7793.27,1560266880,21.23,165440.84,7782.5,7790.1,7782.1,7782.1,2.034,15834.08
2019-06-11 15:29:00,7792.85,7793.52,7789.24,7789.59,1560266940,6.292,49040.92,7787.2,7787.2,7782.5,7782.5,0.3045,2371.02
2019-06-11 15:30:00,7792.06,7793.98,7791.95,7792.85,1560267000,16.06,125025.94,7784.0,7787.5,7783.9,7787.2,0.6454,5025.71
2019-06-11 15:31:00,7789.38,7792.06,7786.73,7792.06,1560267060,17.35,134955.13,7783.6,7784.0,7776.2,7784.0,0.5071,3943.02
2019-06-11 15:32:00,7787.0,7789.38,7786.65,7789.38,1560267120,20.45,159011.41,7780.2,7784.0,7780.2,7783.6,0.171,1330.75
2019-06-11 15:33:00,7784.4,7787.0,7784.4,7787.0,1560267180,14.85,116217.47,7780.8,7781.4,7780.2,7780.2,0.38,2956.97
2019-06-11 15:34:00,7784.23,7784.52,7784.16,7784.4,1560267240,13.2,102791.84,7779.5,7780.8,7773.3,7780.8,1.326,10313.15
2019-06-11 15:35:00,7779.04,7785.18,7779.04,7784.23,1560267300,46.36,360578.71,7771.3,7782.0,7771.3,7779.5,16.1,125242.04
2019-06-11 15:36:00,7771.26,7779.04,7768.31,7779.04,1560267360,83.82,650599.4,7766.2,7771.3,7761.8,7771.3,14.92,115875.33
2019-06-11 15:37:00,7773.08,7775.12,7769.33,7771.26,1560267420,13.59,105587.73,7767.6,7767.6,7765.8,7766.2,0.315,2446.41
2019-06-11 15:38:00,7771.63,7774.26,7771.58,7773.08,1560267480,13.58,105531.66,7767.5,7768.2,7765.9,7767.6,0.2167,1683.43
2019-06-11 15:39:00,7767.19,7771.63,7767.19,7771.63,1560267540,22.28,173109.22,7765.0,7767.5,7764.3,7767.5,6.148,47738.56
2019-06-11 15:40:00,7766.31,7767.99,7766.15,7767.19,1560267600,8.896,69091.85,7761.8,7765.0,7761.8,7765.0,0.6092,4728.61
2019-06-11 15:41:00,7772.34,7772.34,7766.31,7766.31,1560267660,20.47,159019.72,7765.0,7765.0,7761.8,7761.8,11.03,85610.07
2019-06-11 15:42:00,7776.68,7776.68,7772.34,7772.34,1560267720,24.27,188531.58,7767.6,7767.6,7765.0,7765.0,10.99,85382.36
2019-06-11 15:43:00,7778.81,7781.63,7776.66,7776.68,1560267780,14.84,115246.64,7771.9,7776.8,7767.6,7767.6,2.616,20328.82
2019-06-11 15:44:00,7777.66,7778.81,7775.78,7778.81,1560267840,30.78,239394.96,7772.4,7777.5,7771.5,7771.9,17.7,137640.42
2019-06-11 15:45:00,7777.04,7778.24,7776.96,7777.66,1560267900,11.02,85729.44,7772.4,7772.4,7771.5,7772.4,0.5027,3906.44
2019-06-11 15:46:00,7781.52,7781.53,7777.04,7777.04,1560267960,24.08,187242.37,7773.0,7775.4,7772.4,7772.4,15.39,119605.68
2019-06-11 15:47:00,7785.52,7785.57,7781.45,7781.52,1560268020,14.91,115946.99,7779.9,7780.9,7772.9,7773.0,5.439,42283.99
2019-06-11 15:48:00,7788.03,7788.04,7785.5,7785.52,1560268080,26.38,205403.38,7780.0,7780.0,7779.9,7779.9,10.86,84474.6
2019-06-11 15:49:00,7787.94,7790.15,7787.91,7788.03,1560268140,27.42,213392.2,7780.0,7780.0,7779.9,7780.0,8.333,64833.41
2019-06-11 15:50:00,7789.36,7789.81,7786.89,7787.94,1560268200,7.883,61373.13,7780.0,7780.0,7779.9,7780.0,0.6735,5240.02
2019-06-11 15:51:00,7793.86,7794.16,7788.53,7789.36,1560268260,12.09,94094.37,7790.0,7790.0,7780.0,7780.0,1.848,14380.46
2019-06-11 15:52:00,7791.67,7793.86,7790.14,7793.86,1560268320,24.77,192958.39,7791.0,7794.9,7787.6,7790.0,13.01,101425.11
2019-06-11 15:53:00,7790.38,7794.16,7790.37,7791.67,1560268380,8.01,62390.51,7787.3,7791.1,7787.1,7791.0,0.2325,1811.08
2019-06-11 15:54:00,7789.18,7791.68,7789.18,7790.38,1560268440,11.64,90664.09,7786.8,7787.3,7786.7,7787.3,0.557,4337.52
2019-06-11 15:55:00,7793.74,7794.8,7788.96,7789.18,1560268500,13.05,101935.01,7787.7,7792.8,7786.8,7786.8,4.874,37956.29
2019-06-11 15:56:00,7792.79,7794.18,7792.77,7793.74,1560268560,1.704,13280.38,7787.7,7787.7,7787.6,7787.7,0.1954,1521.76
2019-06-11 15:57:00,7792.21,7793.33,7791.94,7792.79,1560268620,5.022,39123.43,7787.6,7787.7,7787.6,7787.7,0.1,778.76
2019-06-11 15:58:00,7791.63,7792.34,7789.4,7792.21,1560268680,12.36,96351.24,7787.7,7787.7,7787.6,7787.6,5.673,44181.26
2019-06-11 15:59:00,7790.16,7792.19,7790.16,7791.63,1560268740,30.74,241403.11,7787.2,7787.7,7787.2,7787.7,5.714,44496.16
2019-06-11 16:00:00,7795.86,7795.9,7789.81,7790.16,1560268800,18.7,145725.15,7786.9,7787.2,7786.8,7787.2,6.337,49342.97
2019-06-11 16:01:00,7799.15,7799.72,7795.75,7795.86,1560268860,39.42,307034.2,7786.9,7786.9,7786.8,7786.9,30.61,238373.33
2019-06-11 16:02:00,7799.12,7800.14,7798.09,7799.15,1560268920,5.199,40514.73,7786.9,7786.9,7786.8,7786.9,0.8304,6466.24
2019-06-11 16:03:00,7799.63,7799.93,7797.91,7799.12,1560268980,23.94,186536.14,7786.9,7786.9,7786.8,7786.9,9.366,72932.14
2019-06-11 16:04:00,7799.0,7800.68,7799.0,7799.63,1560269040,49.29,384231.95,7786.9,7786.9,7786.8,7786.9,17.99,140101.11
2019-06-11 16:05:00,7797.85,7799.6,7797.85,7799.0,1560269100,47.97,373724.26,7786.9,7787.0,7786.8,7786.9,21.8,169786.43
2019-06-11 16:06:00,7794.74,7797.9,7794.67,7797.85,1560269160,8.285,64624.87,7786.8,7786.9,7786.8,7786.9,1.495,11638.05
2019-06-11 16:07:00,7794.23,7797.06,7793.7,7794.74,1560269220,16.43,128017.73,7786.9,7786.9,7786.8,7786.8,1.174,9143.44
2019-06-11 16:08:00,7793.81,7796.01,7793.25,7794.23,1560269280,11.8,91920.6,7786.9,7786.9,7786.9,7786.9,0.08193,637.96
2019-06-11 16:09:00,7791.53,7793.81,7791.51,7793.81,1560269340,16.57,129049.99,7786.9,7786.9,7786.7,7786.9,11.66,90770.56
2019-06-11 16:10:00,7790.36,7791.71,7790.33,7791.53,1560269400,3.068,23890.27,7786.8,7786.9,7786.8,7786.9,0.1529,1190.75
2019-06-11 16:11:00,7788.9,7791.16,7788.87,7790.36,1560269460,32.34,253682.02,7786.8,7786.9,7786.7,7786.8,0.638,4967.98
2019-06-11 16:12:00,7774.83,7789.0,7774.83,7788.9,1560269520,37.71,293323.61,7773.6,7786.8,7773.6,7786.8,4.008,31205.2
2019-06-11 16:13:00,7769.13,7774.83,7767.16,7774.83,1560269580,41.53,322341.78,7766.0,7773.6,7762.8,7773.6,9.627,74760.4
2019-06-11 16:14:00,7767.7,7770.94,7767.16,7769.13,1560269640,12.89,100174.67,7765.9,7766.0,7763.3,7766.0,1.855,14405.68
2019-06-11 16:15:00,7737.22,7767.7,7724.58,7767.7,1560269700,589.92,4560954.24,7727.8,7765.9,7715.0,7765.9,155.72,1204567.72
2019-06-11 16:16:00,7746.21,7747.62,7737.11,7737.22,1560269760,123.3,954377.02,7739.9,7739.9,7727.8,7727.8,20.4,157845.5
2019-06-11 16:17:00,7742.3,7746.21,7741.59,7746.21,1560269820,17.92,138717.74,7737.1,7739.9,7731.4,7739.9,7.246,56074.97
2019-06-11 16:18:00,7752.43,7753.98,7742.3,7742.3,1560269880,25.56,197808.2,7739.9,7739.9,7737.1,7737.1,4.977,38519.85
2019-06-11 16:19:00,7752.65,7753.94,7751.5,7752.43,1560269940,25.81,199843.35,7739.9,7739.9,7739.8,7739.9,14.72,113955.34
2019-06-11 16:20:00,7746.75,7753.72,7745.41,7752.65,1560270000,46.39,358966.26,7737.4,7739.9,7731.1,7739.9,38.73,299632.77
2019-06-11 16:21:00,7748.17,7748.9,7741.29,7746.75,1560270060,51.48,398338.82,7739.9,7740.0,7731.6,7737.4,42.73,330548.14
2019-06-11 16:22:00,7751.41,7751.41,7744.21,7748.17,1560270120,19.29,149949.23,7745.0,7745.0,7737.9,7739.9,2.713,20998.87
2019-06-11 16:23:00,7760.39,7760.4,7751.14,7751.41,1560270180,50.25,389671.04,7755.0,7755.0,7745.0,7745.0,2.929,22694.49
2019-06-11 16:24:00,7754.27,7762.82,7754.27,7760.39,1560270240,20.43,158485.75,7750.4,7755.0,7750.4,7755.0,4.0,31012.99
2019-06-11 16:25:00,7751.41,7755.45,7751.41,7754.27,1560270300,10.48,81350.12,7745.7,7750.4,7745.1,7750.4,0.8702,6742.73
2019-06-11 16:26:00,7754.88,7757.19,7747.42,7751.41,1560270360,30.04,232694.74,7756.3,7756.7,7737.5,7745.7,8.238,63829.89
2019-06-11 16:27:00,7760.13,7760.33,7754.88,7754.88,1560270420,19.92,154549.11,7756.8,7757.9,7753.9,7756.3,2.257,17509.26
2019-06-11 16:28:00,7757.8,7760.13,7756.61,7760.13,1560270480,17.61,136600.3,7756.7,7756.8,7754.1,7756.8,8.912,69125.97
2019-06-11 16:29:00,7759.07,7759.72,7757.15,7757.8,1560270540,24.48,189872.91,7760.1,7760.7,7753.5,7756.7,14.68,113893.62
2019-06-11 16:30:00,7765.0,7765.77,7759.07,7759.07,1560270600,12.67,98367.09,7765.2,7766.0,7760.0,7760.1,4.658,36155.8
2019-06-11 16:31:00,7763.85,7766.67,7763.57,7765.0,1560270660,16.32,126608.69,7765.9,7766.0,7765.0,7765.2,2.448,19010.17
2019-06-11 16:32:00,7765.43,7767.05,7763.85,7763.85,1560270720,13.46,104502.25,7765.6,7766.0,7765.0,7765.9,6.367,49444.43
2019-06-11 16:33:00,7759.15,7766.51,7759.15,7765.43,1560270780,29.09,225684.23,7758.7,7765.6,7755.8,7765.6,4.381,33994.82
2019-06-11 16:34:00,7754.01,7759.22,7754.01,7759.15,1560270840,48.87,378862.55,7751.0,7760.2,7749.8,7758.7,3.416,26503.68
2019-06-11 16:35:00,7761.65,7761.65,7753.26,7754.01,1560270900,16.76,130010.88,7755.0,7757.0,7750.1,7751.0,1.17,9067.97
2019-06-11 16:36:00,7768.61,7768.61,7761.65,7761.65,1560270960,12.08,93752.51,7761.2,7761.4,7755.0,7755.0,5.245,40700.03
2019-06-11 16:37:00,7776.22,7777.45,7768.18,7768.61,1560271020,28.57,222037.83,7770.0,7770.0,7761.2,7761.2,0.8374,6505.44
2019-06-11 16:38:00,7792.82,7793.31,7775.54,7776.22,1560271080,61.94,482213.25,7785.0,7787.0,7770.0,7770.0,8.502,66153.41
2019-06-11 16:39:00,7793.36,7795.65,7792.82,7792.82,1560271140,10.52,81903.41,7785.0,7785.0,7784.9,7785.0,1.235,9614.06
